date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2006-07-20,52.23,51.4,33.12,32.79,1450.56
2006-07-23,52.33,51.81,33.6,33.5,1452.51
2006-07-24,52.5,51.99,33.57,33.41,1472.91
2006-07-25,52.81,52.3,34.27,34.07,1471.66
2006-07-26,52.7,52.17,34.01,33.77,1453.46
2006-07-27,53.44,52.58,34.2,34.05,1437.37
2006-07-30,53.37,52.2,34.01,33.81,1378.58
2006-07-31,51.53,50.41,32.69,32.41,1364.05
2006-08-01,50.67,49.58,32.01,31.84,1357.88
2006-08-02,51.31,50.23,32.12,31.83,1355.05
2006-08-03,51.05,49.97,32.02,31.92,1315.37
2006-08-06,49.79,48.76,31.16,31.06,1291.4
2006-08-07,48.68,47.72,30.78,30.52,1327.16
2006-08-08,50.05,49.06,31.38,31.27,1326.87
2006-08-09,50.75,49.77,31.67,31.4,1350.33
2006-08-10,51.55,50.51,32.28,32.01,1356.42
2006-08-13,51.86,50.84,32.7,32.51,1319.79
2006-08-14,50.48,49.47,31.52,31.43,1344.87
2006-08-15,51.56,50.55,32.19,31.94,1366.13
2006-08-16,52.14,51.11,32.8,32.55,1353.85
2006-08-17,51.68,50.68,32.51,32.39,1348.0
2006-08-20,51.31,50.29,32.33,32.26,1353.49
2006-08-21,51.37,50.27,32.28,32.15,1370.37
2006-08-22,52.0,50.91,32.8,32.59,1369.18
2006-08-23,51.88,50.71,32.7,32.46,1379.57
2006-08-24,52.37,51.21,32.97,32.87,1383.64
2006-08-27,52.39,51.32,33.0,32.8,1418.83
2006-08-28,53.02,52.23,33.92,33.62,1421.73
2006-08-29,52.76,51.97,33.66,33.59,1429.91
2006-08-30,53.26,52.46,33.87,33.72,1436.81
2006-08-31,53.55,52.92,34.0,33.96,1411.63
2006-09-03,53.85,52.69,33.28,33.07,1436.36
2006-09-04,54.19,53.27,33.9,33.88,1439.25
2006-09-05,54.39,53.47,34.18,33.93,1445.05
2006-09-06,54.02,53.39,34.36,34.2,1422.44
2006-09-07,53.88,52.99,33.9,33.75,1426.13
2006-09-10,53.47,52.56,33.78,33.82,1433.9
2006-09-11,53.81,52.89,34.17,34.43,1441.48
2006-09-12,54.04,53.11,34.51,34.56,1426.57
2006-09-13,53.46,52.83,33.95,33.88,1426.27
2006-09-14,53.36,52.71,33.87,33.72,1449.88
